id,file_name,is_malicious
29433,201705_3664,0
29434,201705_3665,1
29435,201705_3666,0
29436,201705_3667,0
29437,201705_3668,0
29438,201705_3669,0
29439,201705_3670,0
29440,201705_3671,1
29441,201705_3672,0
29442,201705_3673,1
29443,201705_3674,0
29444,201705_3675,0
29445,201705_3676,1
29446,201705_3677,1
29447,201705_3678,0
29448,201705_3679,1
29449,201705_3680,0
29450,201705_3681,0
29451,201705_3682,1
29452,201705_3683,1
29453,201705_3684,0
29454,201705_3685,1
29455,201705_3686,1
29456,201705_3687,1
29457,201705_3688,1
29458,201705_3689,0
29459,201705_3690,0
29460,201705_3691,0
29461,201705_3692,0
29462,201705_3693,0
29463,201705_3694,0
29464,201705_3695,0
29465,201705_3696,0
29466,201705_3697,1
29467,201705_3698,0
29468,201705_3699,1
29469,201705_3700,0
29470,201705_3701,0
29471,201705_3702,1
29472,201705_3703,0
29473,201705_3704,0
29474,201705_3705,0
29475,201705_3706,0
29476,201705_3707,0
29477,201705_3708,0
29478,201705_3709,0
29479,201705_3710,0
29480,201705_3711,0
29481,201705_3712,0
29482,201705_3713,0
29483,201705_3714,0
29484,201705_3715,0
29485,201705_3716,1
29486,201705_3717,0
29487,201705_3718,0
29488,201705_3719,0
29489,201705_3720,1
29490,201705_3721,1
29491,201705_3722,0
29492,201705_3723,0
29493,201705_3724,0
29494,201705_3725,1
29495,201705_3726,0
29496,201705_3727,0
29497,201705_3728,0
29498,201705_3729,0
29499,201705_3730,0
29500,201705_3731,0
29501,201705_3732,1
29502,201705_3733,1
29503,201705_3734,0
29504,201705_3735,1
29505,201705_3736,0
29506,201705_3737,0
29507,201705_3738,1
29508,201705_3739,0
29509,201705_3740,0
29510,201705_3741,1
29511,201705_3742,0
29512,201705_3743,1
29513,201705_3744,0
29514,201705_3745,0
29515,201705_3746,0
29516,201705_3747,1
29517,201705_3748,0
29518,201705_3749,0
29519,201705_3750,0
29520,201705_3751,0
29521,201705_3752,0
29522,201705_3753,0
29523,201705_3754,1
29524,201705_3755,0
29525,201705_3756,1
29526,201705_3757,0
29527,201705_3758,0
29528,201705_3759,0
29529,201705_3760,1
29530,201705_3761,0
29531,201705_3762,0
29532,201705_3763,0
29533,201705_3764,0
29534,201705_3765,1
29535,201705_3766,0
29536,201705_3767,0
29537,201705_3768,1
29538,201705_3769,1
29539,201705_3770,1
29540,201705_3771,1
29541,201705_3772,1
29542,201705_3773,1
29543,201705_3774,1
29544,201705_3775,0
29545,201705_3776,1
29546,201705_3777,1
29547,201705_3778,0
29548,201705_3779,0
29549,201705_3780,1
29550,201705_3781,0
29551,201705_3782,0
29552,201705_3783,0
29553,201705_3784,0
29554,201705_3785,1
29555,201705_3786,0
29556,201705_3787,0
29557,201705_3788,1
29558,201705_3789,1
29559,201705_3790,0
29560,201705_3791,0
29561,201705_3792,0
29562,201705_3793,0
29563,201705_3794,0
29564,201705_3795,1
29565,201705_3796,0
29566,201705_3797,0
29567,201705_3798,0
29568,201705_3799,0
29569,201705_3800,0
29570,201705_3801,0
29571,201705_3802,0
29572,201705_3803,1
29573,201705_3804,0
29574,201705_3805,0
29575,201705_3806,0
29576,201705_3807,0
29577,201705_3808,0
29578,201705_3809,1
29579,201705_3810,1
29580,201705_3811,1
29581,201705_3812,0
29582,201705_3813,0
29583,201705_3814,0
29584,201705_3815,0
29585,201705_3816,0
29586,201705_3817,0
29587,201705_3818,0
29588,201705_3819,0
29589,201705_3820,0
29590,201705_3821,1
29591,201705_3822,1
29592,201705_3823,0
29593,201705_3824,0
29594,201705_3825,0
29595,201705_3826,1
29596,201705_3827,0
29597,201705_3828,1
29598,201705_3829,1
29599,201705_3830,0
29600,201705_3831,0
29601,201705_3832,0
29602,201705_3833,0
29603,201705_3834,0
29604,201705_3835,1
29605,201705_3836,0
29606,201705_3837,1
29607,201705_3838,1
29608,201705_3839,0
29609,201705_3840,0
29610,201705_3841,0
29611,201705_3842,1
29612,201705_3843,0
29613,201705_3844,0
29614,201705_3845,1
29615,201705_3846,1
29616,201705_3847,0
29617,201705_3848,1
29618,201705_3849,0
29619,201705_3850,0
29620,201705_3851,0
29621,201705_3852,1
29622,201705_3853,1
29623,201705_3854,0
29624,201705_3855,0
29625,201705_3856,0
29626,201705_3857,0
29627,201705_3858,1
29628,201705_3859,0
29629,201705_3860,0
29630,201705_3861,1
29631,201705_3862,1
29632,201705_3863,1
29633,201705_3864,1
29634,201705_3865,0
29635,201705_3866,0
29636,201705_3867,0
29637,201705_3868,1
29638,201705_3869,1
29639,201705_3870,1
29640,201705_3871,1
29641,201705_3872,0
29642,201705_3873,1
29643,201705_3874,0
29644,201705_3875,0
29645,201705_3876,1
29646,201705_3877,0
29647,201705_3878,0
29648,201705_3879,0
29649,201705_3880,0
29650,201705_3881,0
29651,201705_3882,1
29652,201705_3883,0
29653,201705_3884,0
29654,201705_3885,0
29655,201705_3886,0
29656,201705_3887,0
29657,201705_3888,1
29658,201705_3889,1
29659,201705_3890,0
29660,201705_3891,0
29661,201705_3892,0
29662,201705_3893,0
29663,201705_3894,0
29664,201705_3895,0
29665,201705_3896,0
29666,201705_3897,1
29667,201705_3898,0
29668,201705_3899,0
29669,201705_3900,0
29670,201705_3901,0
29671,201705_3902,1
29672,201705_3903,1
29673,201705_3904,0
29674,201705_3905,1
29675,201705_3906,1
29676,201705_3907,0
29677,201705_3908,0
29678,201705_3909,1
29679,201705_3910,0
29680,201705_3911,0
29681,201705_3912,0
29682,201705_3913,0
29683,201705_3914,0
29684,201705_3915,0
29685,201705_3916,0
29686,201705_3917,1
29687,201705_3918,1
29688,201705_3919,0
29689,201705_3920,0
29690,201705_3921,0
29691,201705_3922,1
29692,201705_3923,1
29693,201705_3924,0
29694,201705_3925,0
29695,201705_3926,0
29696,201705_3927,1
29697,201705_3928,0
29698,201705_3929,1
29699,201705_3930,0
29700,201705_3931,1
29701,201705_3932,0
29702,201705_3933,1
29703,201705_3934,0
29704,201705_3935,1
29705,201705_3936,1
29706,201705_3937,0
29707,201705_3938,0
29708,201705_3939,1
29709,201705_3940,0
29710,201705_3941,1
29711,201705_3942,1
29712,201705_3943,0
29713,201705_3944,0
29714,201705_3945,0
29715,201705_3946,1
29716,201705_3947,1
29717,201705_3948,0
29718,201705_3949,0
29719,201705_3950,0
29720,201705_3951,0
29721,201705_3952,0
29722,201705_3953,0
29723,201705_3954,1
29724,201705_3955,0
29725,201705_3956,1
29726,201705_3957,0
29727,201705_3958,0
29728,201705_3959,1
29729,201705_3960,0
29730,201705_3961,0
29731,201705_3962,0
29732,201705_3963,1
29733,201705_3964,0
29734,201705_3965,0
29735,201705_3966,0
29736,201705_3967,0
29737,201705_3968,0
29738,201705_3969,0
29739,201705_3970,1
29740,201705_3971,0
29741,201705_3972,1
29742,201705_3973,0
29743,201705_3974,0
29744,201705_3975,1
29745,201705_3976,1
29746,201705_3977,1
29747,201705_3978,1
29748,201705_3979,1
29749,201705_3980,0
29750,201705_3981,1
29751,201705_3982,0
29752,201705_3983,0
29753,201705_3984,0
29754,201705_3985,0
29755,201705_3986,0
29756,201705_3987,0
29757,201705_3988,0
29758,201705_3989,1
29759,201705_3990,0
29760,201705_3991,0
29761,201705_3992,1
29762,201705_3993,0
29763,201705_3994,0
29764,201705_3995,1
29765,201705_3996,0
29766,201705_3997,0
29767,201705_3998,0
29768,201705_3999,1
29769,201705_4000,1
29770,201705_4001,0
29771,201705_4002,0
29772,201705_4003,0
29773,201705_4004,1
29774,201705_4005,1
29775,201705_4006,1
29776,201705_4007,0
29777,201705_4008,1
29778,201705_4009,0
29779,201705_4010,0
29780,201705_4011,1
29781,201705_4012,0
29782,201705_4013,0
29783,201705_4014,0
29784,201705_4015,0
29785,201705_4016,0
29786,201705_4017,1
29787,201705_4018,1
29788,201705_4019,1
29789,201705_4020,0
29790,201705_4021,1
29791,201705_4022,1
29792,201705_4023,0
29793,201705_4024,1
29794,201705_4025,0
29795,201705_4026,1
29796,201705_4027,1
29797,201705_4028,0
29798,201705_4029,0
29799,201705_4030,1
29800,201705_4031,0
29801,201705_4032,0
29802,201705_4033,0
29803,201705_4034,0
29804,201705_4035,0
29805,201705_4036,0
29806,201705_4037,1
29807,201705_4038,1
29808,201705_4039,1
29809,201705_4040,1
29810,201705_4041,0
29811,201705_4042,1
29812,201705_4043,0
29813,201705_4044,1
29814,201705_4045,0
29815,201705_4046,1
29816,201705_4047,0
29817,201705_4048,1
29818,201705_4049,0
29819,201705_4050,0
29820,201705_4051,1
29821,201705_4052,0
29822,201705_4053,0
29823,201705_4054,1
29824,201705_4055,0
29825,201705_4056,0
29826,201705_4057,1
29827,201705_4058,0
29828,201705_4059,1
29829,201705_4060,1
29830,201705_4061,0
29831,201705_4062,0
29832,201705_4063,1
29833,201705_4064,0
29834,201705_4065,0
29835,201705_4066,1
29836,201705_4067,0
29837,201705_4068,1
29838,201705_4069,0
29839,201705_4070,0
29840,201705_4071,1
29841,201705_4072,0
29842,201705_4073,1
29843,201705_4074,1
29844,201705_4075,1
29845,201705_4076,0
29846,201705_4077,0
29847,201705_4078,0
29848,201705_4079,0
29849,201705_4080,0
29850,201705_4081,1
29851,201705_4082,1
29852,201705_4083,0
29853,201705_4084,0
29854,201705_4085,0
29855,201705_4086,0
29856,201705_4087,0
29857,201705_4088,0
29858,201705_4089,0
29859,201705_4090,1
29860,201705_4091,1
29861,201705_4092,0
29862,201705_4093,1
29863,201705_4094,0
29864,201705_4095,0
29865,201705_4096,0
29866,201705_4097,0
29867,201705_4098,0
29868,201705_4099,0
29869,201705_4100,1
29870,201705_4101,0
29871,201705_4102,1
29872,201705_4103,1
29873,201705_4104,0
29874,201705_4105,0
29875,201705_4106,1
29876,201705_4107,1
29877,201705_4108,0
29878,201705_4109,0
29879,201705_4110,0
29880,201705_4111,1
29881,201705_4112,0
29882,201705_4113,0
29883,201705_4114,0
29884,201705_4115,0
29885,201705_4116,0
29886,201705_4117,0
29887,201705_4118,1
29888,201705_4119,0
29889,201705_4120,0
29890,201705_4121,0
29891,201705_4122,0
29892,201705_4123,1
29893,201705_4124,1
29894,201705_4125,0
29895,201705_4126,0
29896,201705_4127,0
29897,201705_4128,0
29898,201705_4129,0
29899,201705_4130,0
29900,201705_4131,0
29901,201705_4132,1
29902,201705_4133,0
29903,201705_4134,0
29904,201705_4135,0
29905,201705_4136,0
29906,201705_4137,0
29907,201705_4138,0
29908,201705_4139,1
29909,201705_4140,1
29910,201705_4141,0
29911,201705_4142,0
29912,201705_4143,0
29913,201705_4144,0
29914,201705_4145,1
29915,201705_4146,1
29916,201705_4147,0
29917,201705_4148,0
29918,201705_4149,0
29919,201705_4150,0
29920,201705_4151,1
29921,201705_4152,0
29922,201705_4153,0
29923,201705_4154,0
29924,201705_4155,1
29925,201705_4156,0
29926,201705_4157,0
29927,201705_4158,0
29928,201705_4159,1
29929,201705_4160,0
29930,201705_4161,0
29931,201705_4162,0
29932,201705_4163,0
29933,201705_4164,1
29934,201705_4165,1
29935,201705_4166,0
29936,201705_4167,0
29937,201705_4168,0
29938,201705_4169,1
29939,201705_4170,1
29940,201705_4171,0
29941,201705_4172,0
29942,201705_4173,0
29943,201705_4174,0
29944,201705_4175,0
29945,201705_4176,1
29946,201705_4177,1
29947,201705_4178,1
29948,201705_4179,0
29949,201705_4180,0
29950,201705_4181,0
29951,201705_4182,0
29952,201705_4183,1
29953,201705_4184,1
29954,201705_4185,1
29955,201705_4186,0
29956,201705_4187,1
29957,201705_4188,1
29958,201705_4189,0
29959,201705_4190,0
29960,201705_4191,1
29961,201705_4192,0
29962,201705_4193,1
29963,201705_4194,1
29964,201705_4195,1
29965,201705_4196,0
29966,201705_4197,0
29967,201705_4198,1
29968,201705_4199,0
29969,201705_4200,0
29970,201705_4201,0
29971,201705_4202,1
29972,201705_4203,0
29973,201705_4204,0
29974,201705_4205,0
29975,201705_4206,0
29976,201705_4207,1
29977,201705_4208,1
29978,201705_4209,0
29979,201705_4210,1
29980,201705_4211,0
29981,201705_4212,0
29982,201705_4213,1
29983,201705_4214,0
29984,201705_4215,1
29985,201705_4216,1
29986,201705_4217,1
29987,201705_4218,0
29988,201705_4219,0
29989,201705_4220,0
29990,201705_4221,0
29991,201705_4222,1
29992,201705_4223,0
29993,201705_4224,1
29994,201705_4225,1
29995,201705_4226,0
29996,201705_4227,0
29997,201705_4228,1
29998,201705_4229,0
29999,201705_4230,1
30000,201705_4231,0
30001,201705_4232,1
30002,201705_4233,0
30003,201705_4234,1
30004,201705_4235,1
30005,201705_4236,0
30006,201705_4237,1
30007,201705_4238,0
30008,201705_4239,0
30009,201705_4240,1
30010,201705_4241,0
30011,201705_4242,1
30012,201705_4243,1
30013,201705_4244,0
30014,201705_4245,0
30015,201705_4246,0
30016,201705_4247,0
30017,201705_4248,0
30018,201705_4249,1
30019,201705_4250,0
30020,201705_4251,1
30021,201705_4252,0
30022,201705_4253,1
30023,201705_4254,1
30024,201705_4255,1
30025,201705_4256,1
30026,201705_4257,0
30027,201705_4258,0
30028,201705_4259,1
30029,201705_4260,0
30030,201705_4261,0
30031,201705_4262,0
30032,201705_4263,0
30033,201705_4264,0
30034,201705_4265,1
30035,201705_4266,1
30036,201705_4267,0
30037,201705_4268,0
30038,201705_4269,0
30039,201705_4270,0
30040,201705_4271,0
30041,201705_4272,0
30042,201705_4273,0
30043,201705_4274,1
30044,201705_4275,1
30045,201705_4276,1
30046,201705_4277,0
30047,201705_4278,1
30048,201705_4279,0
30049,201705_4280,0
30050,201705_4281,0
30051,201705_4282,0
30052,201705_4283,0
30053,201705_4284,1
30054,201705_4285,0
30055,201705_4286,0
30056,201705_4287,0
30057,201705_4288,0
30058,201705_4289,0
30059,201705_4290,0
30060,201705_4291,0
30061,201705_4292,0
30062,201705_4293,0
30063,201705_4294,0
30064,201705_4295,1
30065,201705_4296,1
30066,201705_4297,0
30067,201705_4298,0
30068,201705_4299,0
30069,201705_4300,0
30070,201705_4301,0
30071,201705_4302,0
30072,201705_4303,0
30073,201705_4304,1
30074,201705_4305,0
30075,201705_4306,0
30076,201705_4307,1
30077,201705_4308,1
30078,201705_4309,0
30079,201705_4310,1
30080,201705_4311,1
30081,201705_4312,1
30082,201705_4313,0
30083,201705_4314,1
30084,201705_4315,1
30085,201705_4316,1
30086,201705_4317,0
30087,201705_4318,0
30088,201705_4319,0
30089,201705_4320,0
30090,201705_4321,0
30091,201705_4322,0
30092,201705_4323,0
30093,201705_4324,1
30094,201705_4325,1
30095,201705_4326,0
30096,201705_4327,1
30097,201705_4328,0
30098,201705_4329,1
30099,201705_4330,0
30100,201705_4331,0
30101,201705_4332,1
30102,201705_4333,0
30103,201705_4334,0
30104,201705_4335,0
30105,201705_4336,0
30106,201705_4337,0
30107,201705_4338,1
30108,201705_4339,1
30109,201705_4340,0
30110,201705_4341,0
30111,201705_4342,0
30112,201705_4343,0
30113,201705_4344,0
30114,201705_4345,0
30115,201705_4346,0
30116,201705_4347,0
30117,201705_4348,1
30118,201705_4349,1
30119,201705_4350,0
30120,201705_4351,1
30121,201705_4352,1
30122,201705_4353,0
30123,201705_4354,1
30124,201705_4355,1
30125,201705_4356,1
30126,201705_4357,0
30127,201705_4358,0
30128,201705_4359,1
30129,201705_4360,0
30130,201705_4361,0
30131,201705_4362,0
30132,201705_4363,0
30133,201705_4364,0
30134,201705_4365,0
30135,201705_4366,0
30136,201705_4367,0
30137,201705_4368,0
30138,201705_4369,1
30139,201705_4370,0
30140,201705_4371,0
30141,201705_4372,0
30142,201705_4373,0
30143,201705_4374,1
30144,201705_4375,0
30145,201705_4376,0
30146,201705_4377,0
30147,201705_4378,1
30148,201705_4379,0
30149,201705_4380,1
30150,201705_4381,0
30151,201705_4382,0
30152,201705_4383,1
30153,201705_4384,0
30154,201705_4385,0
30155,201705_4386,0
30156,201705_4387,1
30157,201705_4388,0
30158,201705_4389,0
30159,201705_4390,1
30160,201705_4391,0
30161,201705_4392,0
30162,201705_4393,0
30163,201705_4394,0
30164,201705_4395,0
30165,201705_4396,0
30166,201705_4397,1
30167,201705_4398,1
30168,201705_4399,0
30169,201705_4400,0
30170,201705_4401,1
30171,201705_4402,0
30172,201705_4403,0
30173,201705_4404,0
30174,201705_4405,0
30175,201705_4406,0
30176,201705_4407,1
30177,201705_4408,0
30178,201705_4409,0
30179,201705_4410,1
30180,201705_4411,1
30181,201705_4412,0
30182,201705_4413,0
30183,201705_4414,0
30184,201705_4415,1
30185,201705_4416,0
30186,201705_4417,1
30187,201705_4418,0
30188,201705_4419,0
30189,201705_4420,0
30190,201705_4421,0
30191,201705_4422,0
30192,201705_4423,1
30193,201705_4424,0
30194,201705_4425,0
30195,201705_4426,1
30196,201705_4427,0
30197,201705_4428,0
30198,201705_4429,0
30199,201705_4430,0
30200,201705_4431,0
30201,201705_4432,1
30202,201705_4433,1
30203,201705_4434,1
30204,201705_4435,0
30205,201705_4436,0
30206,201705_4437,1
30207,201705_4438,1
30208,201705_4439,0
30209,201705_4440,0
30210,201705_4441,1
30211,201705_4442,1
30212,201705_4443,0
30213,201705_4444,1
30214,201705_4445,0
30215,201705_4446,1
30216,201705_4447,0
30217,201705_4448,1
30218,201705_4449,0
30219,201705_4450,0
30220,201705_4451,0
30221,201705_4452,1
30222,201705_4453,0
30223,201705_4454,0
30224,201705_4455,0
30225,201705_4456,0
30226,201705_4457,0
30227,201705_4458,0
30228,201705_4459,0
30229,201705_4460,0
30230,201705_4461,0
30231,201705_4462,1
30232,201705_4463,1
30233,201705_4464,1
30234,201705_4465,0
30235,201705_4466,0
30236,201705_4467,0
30237,201705_4468,0
30238,201705_4469,0
30239,201705_4470,1
30240,201705_4471,1
30241,201705_4472,1
30242,201705_4473,1
30243,201705_4474,1
30244,201705_4475,1
30245,201705_4476,1
30246,201705_4477,0
30247,201705_4478,1
30248,201705_4479,1
30249,201705_4480,1
30250,201705_4481,0
30251,201705_4482,0
30252,201705_4483,1
30253,201705_4484,0
30254,201705_4485,0
30255,201705_4486,0
30256,201705_4487,1
30257,201705_4488,1
30258,201705_4489,0
30259,201705_4490,0
30260,201705_4491,0
30261,201705_4492,0
30262,201705_4493,1
30263,201705_4494,1
30264,201705_4495,0
30265,201705_4496,0
30266,201705_4497,0
30267,201705_4498,1
30268,201705_4499,0
30269,201705_4500,1
30270,201705_4501,1
30271,201705_4502,0
30272,201705_4503,0
30273,201705_4504,0
30274,201705_4505,1
30275,201705_4506,1
30276,201705_4507,0
30277,201705_4508,0
30278,201705_4509,1
30279,201705_4510,0
30280,201705_4511,1
30281,201705_4512,1
30282,201705_4513,0
30283,201705_4514,0
30284,201705_4515,0
30285,201705_4516,0
30286,201705_4517,1
30287,201705_4518,1
30288,201705_4519,0
30289,201705_4520,1
30290,201705_4521,0
30291,201705_4522,1
30292,201705_4523,1
30293,201705_4524,1
30294,201705_4525,0
30295,201705_4526,0
30296,201705_4527,1
30297,201705_4528,0
30298,201705_4529,0
30299,201705_4530,1
30300,201705_4531,0
30301,201705_4532,0
30302,201705_4533,1
30303,201705_4534,0
30304,201705_4535,0
30305,201705_4536,1
30306,201705_4537,1
30307,201705_4538,1
30308,201705_4539,1
30309,201705_4540,1
30310,201705_4541,0
30311,201705_4542,0
30312,201705_4543,1
30313,201705_4544,1
30314,201705_4545,0
30315,201705_4546,0
30316,201705_4547,1
30317,201705_4548,0
30318,201705_4549,1
30319,201705_4550,0
30320,201705_4551,1
30321,201705_4552,0
30322,201705_4553,0
30323,201705_4554,1
30324,201705_4555,1
30325,201705_4556,0
30326,201705_4557,1
30327,201705_4558,0
30328,201705_4559,0
30329,201705_4560,1
30330,201705_4561,0
30331,201705_4562,0
30332,201705_4563,1
30333,201705_4564,1
30334,201705_4565,0
30335,201705_4566,0
30336,201705_4567,0
30337,201705_4568,0
30338,201705_4569,0
30339,201705_4570,1
30340,201705_4571,1
30341,201705_4572,0
30342,201705_4573,0
30343,201705_4574,0
30344,201705_4575,0
30345,201705_4576,0
30346,201705_4577,1
30347,201705_4578,0
30348,201705_4579,1
30349,201705_4580,1
30350,201705_4581,0
30351,201705_4582,0
30352,201705_4583,0
30353,201705_4584,0
30354,201705_4585,0
30355,201705_4586,1
30356,201705_4587,0
30357,201705_4588,0
30358,201705_4589,0
30359,201705_4590,0
30360,201705_4591,0
30361,201705_4592,1
30362,201705_4593,1
30363,201705_4594,0
30364,201705_4595,0
30365,201705_4596,1
30366,201705_4597,0
30367,201705_4598,1
30368,201705_4599,0
30369,201705_4600,0
30370,201705_4601,0
30371,201705_4602,1
30372,201705_4603,1
30373,201705_4604,0
30374,201705_4605,0
30375,201705_4606,0
30376,201705_4607,0
30377,201705_4608,0
30378,201705_4609,0
30379,201705_4610,0
30380,201705_4611,0
30381,201705_4612,0
30382,201705_4613,1
30383,201705_4614,0
30384,201705_4615,0
30385,201705_4616,1
30386,201705_4617,0
30387,201705_4618,0
30388,201705_4619,1
30389,201705_4620,1
30390,201705_4621,0
30391,201705_4622,1
30392,201705_4623,0
30393,201705_4624,0
30394,201705_4625,0
30395,201705_4626,0
30396,201705_4627,0
30397,201705_4628,1
30398,201705_4629,1
30399,201705_4630,0
30400,201705_4631,1
30401,201705_4632,0
30402,201705_4633,0
30403,201705_4634,0
30404,201705_4635,0
30405,201705_4636,0
30406,201705_4637,0
30407,201705_4638,0
30408,201705_4639,0
30409,201705_4640,1
30410,201705_4641,0
30411,201705_4642,0
30412,201705_4643,0
30413,201705_4644,0
30414,201705_4645,0
30415,201705_4646,1
30416,201705_4647,0
30417,201705_4648,0
30418,201705_4649,0
30419,201705_4650,0
30420,201705_4651,0
30421,201705_4652,1
30422,201705_4653,0
30423,201705_4654,0
30424,201705_4655,1
30425,201705_4656,0
30426,201705_4657,1
30427,201705_4658,0
30428,201705_4659,0
30429,201705_4660,0
30430,201705_4661,0
30431,201705_4662,0
30432,201705_4663,1
30433,201705_4664,0
30434,201705_4665,1
30435,201705_4666,0
30436,201705_4667,1
30437,201705_4668,0
30438,201705_4669,1
30439,201705_4670,0
30440,201705_4671,0
30441,201705_4672,1
30442,201705_4673,0
30443,201705_4674,0
30444,201705_4675,0
30445,201705_4676,0
30446,201705_4677,0
30447,201705_4678,0
30448,201705_4679,1
30449,201705_4680,0
30450,201705_4681,0
30451,201705_4682,0
30452,201705_4683,1
30453,201705_4684,0
30454,201705_4685,1
30455,201705_4686,1
30456,201705_4687,1
30457,201705_4688,0
30458,201705_4689,0
30459,201705_4690,1
30460,201705_4691,1
30461,201705_4692,0
30462,201705_4693,0
30463,201705_4694,1
30464,201705_4695,1
30465,201705_4696,1
30466,201705_4697,0
30467,201705_4698,0
30468,201705_4699,1
30469,201705_4700,0
30470,201705_4701,0
30471,201705_4702,0
30472,201705_4703,1
30473,201705_4704,0
30474,201705_4705,0
30475,201705_4706,1
30476,201705_4707,1
30477,201705_4708,1
30478,201705_4709,0
30479,201705_4710,1
30480,201705_4711,0
30481,201705_4712,0
30482,201705_4713,1
30483,201705_4714,0
30484,201705_4715,0
30485,201705_4716,0
30486,201705_4717,0
30487,201705_4718,0
30488,201705_4719,1
30489,201705_4720,1
30490,201705_4721,1
30491,201705_4722,1
30492,201705_4723,1
30493,201705_4724,1
30494,201705_4725,1
30495,201705_4726,1
30496,201705_4727,0
30497,201705_4728,0
30498,201705_4729,0
30499,201705_4730,0
30500,201705_4731,0
30501,201705_4732,1
30502,201705_4733,0
30503,201705_4734,1
30504,201705_4735,1
30505,201705_4736,1
30506,201705_4737,1
30507,201705_4738,0
30508,201705_4739,0
30509,201705_4740,0
30510,201705_4741,1
30511,201705_4742,1
30512,201705_4743,0
30513,201705_4744,0
30514,201705_4745,0
30515,201705_4746,1
30516,201705_4747,0
30517,201705_4748,1
30518,201705_4749,0
30519,201705_4750,0
30520,201705_4751,0
30521,201705_4752,0
30522,201705_4753,0
30523,201705_4754,0
30524,201705_4755,0
30525,201705_4756,0
30526,201705_4757,1
30527,201705_4758,1
30528,201705_4759,0
30529,201705_4760,0
30530,201705_4761,0
30531,201705_4762,1
30532,201705_4763,0
30533,201705_4764,1
30534,201705_4765,0
30535,201705_4766,0
30536,201705_4767,0
30537,201705_4768,0
30538,201705_4769,1
30539,201705_4770,0
30540,201705_4771,0
30541,201705_4772,0
30542,201705_4773,1
30543,201705_4774,1
30544,201705_4775,1
30545,201705_4776,1
30546,201705_4777,0
30547,201705_4778,0
30548,201705_4779,1
30549,201705_4780,1
30550,201705_4781,0
30551,201705_4782,0
30552,201705_4783,1
30553,201705_4784,0
30554,201705_4785,0
30555,201705_4786,1
30556,201705_4787,0
30557,201705_4788,0
30558,201705_4789,0
30559,201705_4790,0
30560,201705_4791,0
30561,201705_4792,0
30562,201705_4793,0
30563,201705_4794,0
30564,201705_4795,0
30565,201705_4796,0
30566,201705_4797,1
30567,201705_4798,0
30568,201705_4799,1
30569,201705_4800,1
30570,201705_4801,1
30571,201705_4802,1
30572,201705_4803,0
30573,201705_4804,0
30574,201705_4805,0
30575,201705_4806,0
30576,201705_4807,1
30577,201705_4808,0
30578,201705_4809,0
30579,201705_4810,1
30580,201705_4811,0
30581,201705_4812,0
30582,201705_4813,0
30583,201705_4814,1
30584,201705_4815,0
30585,201705_4816,0
30586,201705_4817,0
30587,201705_4818,0
30588,201705_4819,1
30589,201705_4820,0
30590,201705_4821,0
30591,201705_4822,0
30592,201705_4823,0
30593,201705_4824,0
30594,201705_4825,0
30595,201705_4826,1
30596,201705_4827,0
30597,201705_4828,1
30598,201705_4829,0
30599,201705_4830,0
30600,201705_4831,0
30601,201705_4832,0
30602,201705_4833,0
30603,201705_4834,0
30604,201705_4835,0
30605,201705_4836,0
30606,201705_4837,0
30607,201705_4838,0
30608,201705_4839,1
30609,201705_4840,0
30610,201705_4841,1
30611,201705_4842,1
30612,201705_4843,0
30613,201705_4844,1
30614,201705_4845,0
30615,201705_4846,1
30616,201705_4847,0
30617,201705_4848,1
30618,201705_4849,0
30619,201705_4850,0
30620,201705_4851,1
30621,201705_4852,0
30622,201705_4853,1
30623,201705_4854,0
30624,201705_4855,0
30625,201705_4856,1
30626,201705_4857,1
30627,201705_4858,1
30628,201705_4859,1
30629,201705_4860,0
30630,201705_4861,0
30631,201705_4862,1
30632,201705_4863,1
30633,201705_4864,1
30634,201705_4865,0
30635,201705_4866,0
30636,201705_4867,1
30637,201705_4868,0
30638,201705_4869,0
30639,201705_4870,0
30640,201705_4871,1
30641,201705_4872,0
30642,201705_4873,1
30643,201705_4874,0
30644,201705_4875,1
30645,201705_4876,1
30646,201705_4877,0
30647,201705_4878,0
30648,201705_4879,0
30649,201705_4880,0
30650,201705_4881,1
30651,201705_4882,1
30652,201705_4883,0
30653,201705_4884,1
30654,201705_4885,0
30655,201705_4886,0
30656,201705_4887,0
30657,201705_4888,1
30658,201705_4889,0
30659,201705_4890,1
30660,201705_4891,0
30661,201705_4892,0
30662,201705_4893,1
30663,201705_4894,0
30664,201705_4895,0
30665,201705_4896,0
30666,201705_4897,0
30667,201705_4898,0
30668,201705_4899,1
30669,201705_4900,0
30670,201705_4901,0
30671,201705_4902,1
30672,201705_4903,1
30673,201705_4904,1
30674,201705_4905,0
30675,201705_4906,0
30676,201705_4907,1
30677,201705_4908,1
30678,201705_4909,1
30679,201705_4910,0
30680,201705_4911,0
30681,201705_4912,0
30682,201705_4913,0
30683,201705_4914,0
30684,201705_4915,1
30685,201705_4916,0
30686,201705_4917,1
30687,201705_4918,0
30688,201705_4919,1
30689,201705_4920,0
30690,201705_4921,1
30691,201705_4922,0
30692,201705_4923,0
30693,201705_4924,0
30694,201705_4925,1
30695,201705_4926,0
30696,201705_4927,1
30697,201705_4928,1
30698,201705_4929,0
30699,201705_4930,0
30700,201705_4931,1
30701,201705_4932,1
30702,201705_4933,0
30703,201705_4934,0
